matchNum,summoner,matchId,blueKills-redKills,blueAssists-redAssists,blueGold-redGold,blueAvgLevel-redAvgLevel,blueDamageToTurrets-redDamageToTurrets,blueDragonKills-redDragonKills,gameLength,numPlayers,outcome
11288,Rakannnnnn,"NA1_4205654952",-17,-24,-7177,-1,-9004,-3,1320,10,0
11289,Rakannnnnn,"NA1_4205596606",-3,-11,-9458,-1.8,-6289,3,1908,10,0
11290,Rakannnnnn,"NA1_4204941580",10,26,7460,0,11941,1,2321,10,1
11291,Rakannnnnn,"NA1_4204916024",-22,-45,-17532,-1.8,-13449,-4,1388,10,0
11292,Rakannnnnn,"NA1_4204877871",7,10,5229,0.6,117,-2,2047,10,1
11293,Rakannnnnn,"NA1_4202150925",-8,-21,-8671,-1.8,-8343,-3,1494,10,0
11294,Rakannnnnn,"NA1_4202055171",8,20,1899,1,2150,0,2324,10,1
11295,Rakannnnnn,"NA1_4201263088",22,43,13138,2.8,8024,2,1754,10,1
11296,Rakannnnnn,"NA1_4201231280",-11,-35,-9967,-1.4,-15492,0,2160,10,0
11297,Rakannnnnn,"NA1_4201163563",-22,-31,-16371,-2.4,-16727,-3,1774,10,0
11298,Rakannnnnn,"NA1_4201160974",1,2,302,0.2,0,0,196,10,1
11299,Rakannnnnn,"NA1_4198254813",6,32,5850,1,16568,-1,2048,10,1
11300,Rakannnnnn,"NA1_4198185285",6,8,2057,0,-416,1,2786,10,1
11301,Rakannnnnn,"NA1_4198159064",14,31,8878,2.2,4891,-2,1543,10,1
11302,Rakannnnnn,"NA1_4192529230",-14,-5,-11863,-1.2,-16502,-3,2089,10,0
11303,Rakannnnnn,"NA1_4192525430",10,15,8346,1,11643,3,1223,10,1
11304,Rakannnnnn,"NA1_4192539984",4,10,6535,1.2,13476,3,2148,10,1
11305,Rakannnnnn,"NA1_4190807022",-20,-37,-12754,-1.8,-6673,-3,1567,10,0
11306,Rakannnnnn,"NA1_4190811887",20,30,14230,1,16013,0,1218,10,1
11307,Rakannnnnn,"NA1_4190738011",0,1,197,0.8,101,0,197,10,1
11308,Rakannnnnn,"NA1_4190648053",5,9,5141,0.8,12727,1,2248,10,1
11309,Rakannnnnn,"NA1_4190639758",-7,9,-2901,0.2,-5122,-4,1782,10,0
11310,Rakannnnnn,"NA1_4190610459",-17,-36,-8065,-2.2,-981,-4,1536,10,0
11311,Rakannnnnn,"NA1_4190449717",6,11,2426,0.2,8581,0,2396,10,1
11312,Rakannnnnn,"NA1_4190491984",20,21,8541,1.8,9776,2,1341,10,1
11313,Rakannnnnn,"NA1_4190426878",21,29,18113,2,20699,2,997,10,1
11314,Rakannnnnn,"NA1_4189039791",-19,-30,-12508,-1.6,-20899,0,1703,10,0
11315,Sith Lord Grogu,"NA1_4268444845",20,28,11805,1,8358,3,1134,10,1
11316,Sith Lord Grogu,"NA1_4268409001",-23,-15,-12315,-1.8,-9114,-1,1389,10,0
11317,Sith Lord Grogu,"NA1_4267804312",18,43,13362,2.4,8763,2,1826,10,1
11318,Sith Lord Grogu,"NA1_4267830901",-22,-15,-16406,-1.8,-20122,-3,1304,10,0
11319,Sith Lord Grogu,"NA1_4267727164",-9,-19,-2590,-0.6,-4260,-3,2195,10,0
11320,Sith Lord Grogu,"NA1_4266634683",-20,-22,-7805,-0.4,-7161,-2,2399,10,0
11321,Sith Lord Grogu,"NA1_4266566928",-22,-35,-10189,-1.2,-9265,1,1953,10,0
11322,Sith Lord Grogu,"NA1_4265314842",22,20,4636,0.4,5712,0,2340,10,1
11323,Sith Lord Grogu,"NA1_4265160612",27,12,15784,2.6,8769,3,1842,10,1
11324,Sith Lord Grogu,"NA1_4265124049",15,23,4354,0.4,5518,2,2200,10,1
11325,Sith Lord Grogu,"NA1_4265099823",-20,-32,-12400,-2,-7749,-4,1690,10,0
11326,Sith Lord Grogu,"NA1_4265074637",-9,-5,-4299,-0.8,-5452,-2,1691,10,0
11327,Sith Lord Grogu,"NA1_4265041784",-4,-3,-7404,-0.8,-21147,-3,1432,10,0
11328,Sith Lord Grogu,"NA1_4265035120",21,9,14042,2.6,13435,2,1827,10,1
11329,Sith Lord Grogu,"NA1_4264978841",11,18,-139,0.6,7789,0,2022,10,1
11330,Sith Lord Grogu,"NA1_4264937266",-21,-21,-12483,-1.4,-14704,0,1155,10,0
11331,Sith Lord Grogu,"NA1_4264903940",27,42,15072,1.8,23499,2,1853,10,1
11332,Sith Lord Grogu,"NA1_4264862091",11,23,9809,0.8,12947,3,1214,10,1
11333,Sith Lord Grogu,"NA1_4264808943",9,34,4618,1,5857,1,1956,10,1
11334,Sith Lord Grogu,"NA1_4264815954",-28,-35,-13645,-1.8,-21920,-3,1816,10,0
11335,Sith Lord Grogu,"NA1_4264832285",-2,34,-1459,0.2,756,-1,2539,10,1
11336,Sith Lord Grogu,"NA1_4264820677",23,10,10851,0.8,15078,4,1613,10,1
11337,Sith Lord Grogu,"NA1_4264794870",-13,-9,-13507,-1.6,-15081,-3,1458,10,0
11338,Sith Lord Grogu,"NA1_4264754337",21,21,10541,1.6,10114,2,1800,10,1
11339,Sith Lord Grogu,"NA1_4264781622",-10,0,-10086,-1.2,-18733,-2,1831,10,0
11340,Sith Lord Grogu,"NA1_4264652567",-10,21,-5982,0,5141,1,2775,10,1
11341,Sith Lord Grogu,"NA1_4263923416",15,20,11931,2,23586,1,1792,10,1
11342,Sith Lord Grogu,"NA1_4263527120",-11,-12,-7695,-1.6,-4796,0,623,10,0
11343,Sith Lord Grogu,"NA1_4263533667",-13,18,-10509,-1.4,-16029,-3,1992,10,0
11344,Sith Lord Grogu,"NA1_4263521340",21,30,15325,1.4,14816,4,1602,10,1
11345,Sith Lord Grogu,"NA1_4262575223",-9,-7,-11523,-1,-18253,-2,1725,10,0
11346,Sith Lord Grogu,"NA1_4262580917",13,28,12096,1.6,16587,2,995,10,1
11347,Sith Lord Grogu,"NA1_4262396675",24,40,16769,1.8,22675,2,1617,10,1
11348,Sith Lord Grogu,"NA1_4261094383",8,23,6495,1.6,-943,-1,2133,10,1
11349,Sith Lord Grogu,"NA1_4261070558",21,10,14217,1.2,24717,2,1635,10,1
11350,Sith Lord Grogu,"NA1_4260705206",-17,-26,-8400,-1.6,-14552,-3,2048,10,0
11351,Sith Lord Grogu,"NA1_4260694271",13,28,8875,0.6,20219,1,2026,10,1
11352,Sith Lord Grogu,"NA1_4260692005",-9,-26,-9143,-1.4,-11619,2,1771,10,0
11353,Sith Lord Grogu,"NA1_4260674463",24,23,13823,1.8,15339,2,1388,10,1
11354,Sith Lord Grogu,"NA1_4260511328",13,19,7702,0.4,13569,2,1950,10,1
11355,Sith Lord Grogu,"NA1_4260331533",-6,7,-9048,-1.2,-18022,-2,1814,10,0
11356,Sith Lord Grogu,"NA1_4259549434",-17,-19,-14162,-2,-16143,-2,1608,10,0
11357,Sith Lord Grogu,"NA1_4259518259",-15,-30,-10417,-1,-9898,-2,1545,10,0
11358,Sith Lord Grogu,"NA1_4259571569",23,35,16456,1.8,13454,3,1401,10,1
11359,Sith Lord Grogu,"NA1_4259208632",-24,-33,-16699,-2.2,-9359,-1,1410,10,0
11360,Sith Lord Grogu,"NA1_4259212581",17,16,5472,1.4,13889,4,1741,10,1
11361,Sith Lord Grogu,"NA1_4258621270",0,9,-6458,-0.8,-14738,-3,2053,10,0
11362,Sith Lord Grogu,"NA1_4257829851",-13,-18,-6870,-0.8,-13008,-1,1250,10,0
11363,Sith Lord Grogu,"NA1_4256743564",-14,-29,-11962,-1.4,-11685,0,1391,10,0
11364,Sith Lord Grogu,"NA1_4256362858",-2,10,-164,0.8,244,-1,2161,10,1
11365,you know nothin9,"NA1_4268475490",-13,-18,-5733,-1,-6249,-2,944,10,0
11366,you know nothin9,"NA1_4268358964",-3,-26,-4638,-1.2,-148,0,1902,10,0
11367,you know nothin9,"NA1_4268352420",19,-4,8602,-0.2,15473,4,1718,10,1
11368,you know nothin9,"NA1_4268284463",20,12,5399,0.8,7615,4,2147,10,1
11369,you know nothin9,"NA1_4268256496",-1,3,432,0,-1822,-1,2057,10,1
11370,you know nothin9,"NA1_4268221235",5,9,-3371,1,-21959,3,2003,10,0
11371,you know nothin9,"NA1_4267677568",-19,-39,-8588,-0.8,5654,-4,2453,10,0
11372,you know nothin9,"NA1_4267620300",11,18,5761,1,12118,0,1846,10,1
11373,you know nothin9,"NA1_4267541801",-9,-44,-7870,-0.2,12080,-1,2516,10,0
11374,you know nothin9,"NA1_4267525121",-22,-49,-8697,-2,147,-2,1480,10,0
11375,you know nothin9,"NA1_4267059657",-12,-21,-7576,-1.6,-6584,-4,1835,10,0
11376,you know nothin9,"NA1_4267015935",-3,-6,-6191,-1.4,-12053,-4,1650,10,0
11377,you know nothin9,"NA1_4266495951",-13,-23,-8356,-1.2,-22218,1,2129,10,0
11378,you know nothin9,"NA1_4266519801",15,26,10219,1.4,5675,1,1756,10,1
11379,you know nothin9,"NA1_4266291588",0,-13,2644,0.2,8455,4,2559,10,1
11380,you know nothin9,"NA1_4266215382",-2,-10,-1271,-0.2,-11260,-3,2000,10,0
11381,you know nothin9,"NA1_4266124606",-4,-3,-9071,-0.8,-5702,1,2007,10,0
11382,you know nothin9,"NA1_4266118376",21,39,8906,1.8,17505,5,1867,10,1
11383,you know nothin9,"NA1_4266094394",-15,-17,-11120,-0.8,-23240,-2,1569,10,0
11384,you know nothin9,"NA1_4265914734",8,10,11166,1.4,10931,5,2083,10,1
11385,you know nothin9,"NA1_4265881990",-16,-27,-10300,-0.4,-20120,-2,1652,10,0
11386,you know nothin9,"NA1_4265533705",-4,15,-9724,-1.2,-23070,-5,1783,10,0
11387,you know nothin9,"NA1_4265477002",-13,-19,-6361,-1.2,-5322,-4,1585,10,0
11388,you know nothin9,"NA1_4265226500",-16,-7,-9854,-1.4,-8831,-1,1124,10,0
11389,you know nothin9,"NA1_4265272078",-10,-7,-7922,-1,-5404,-3,1026,10,0
11390,you know nothin9,"NA1_4265178471",13,25,9704,2,7270,-1,1554,10,1
11391,you know nothin9,"NA1_4265201597",-19,-29,-8231,-0.6,-15187,-2,2372,10,0
11392,you know nothin9,"NA1_4264500973",-10,-4,-15663,-2,-24858,-3,1375,10,0
11393,you know nothin9,"NA1_4264484504",-24,-30,-20067,-2.8,-21112,-2,1392,10,0
11394,you know nothin9,"NA1_4264377419",-22,-25,-17504,-2.8,-17315,-1,1463,10,0
11395,you know nothin9,"NA1_4264401327",-21,-21,-15187,-1.6,-18866,-1,1413,10,0
11396,you know nothin9,"NA1_4263780020",-5,-22,-4929,-1,-14378,-3,1918,10,0
11397,you know nothin9,"NA1_4263253631",-8,-35,-5663,-1.4,-12431,-2,1794,10,0
11398,you know nothin9,"NA1_4262841211",-7,12,8263,0.4,12980,-3,2514,10,1
11399,you know nothin9,"NA1_4262441626",-4,-23,1029,0.2,-10543,4,2833,10,0
11400,you know nothin9,"NA1_4261896696",4,15,6966,1.6,13706,2,1947,10,1
11401,you know nothin9,"NA1_4261192807",-15,-18,-12213,-1.2,-24996,-4,1814,10,0
11402,you know nothin9,"NA1_4261160083",21,27,12002,2,15285,4,1645,10,1
11403,you know nothin9,"NA1_4261104106",-4,-16,-5610,-0.8,-14063,-3,1964,10,0
11404,you know nothin9,"NA1_4260971042",-11,-41,-8994,-1.6,-19469,-5,1882,10,0
11405,you know nothin9,"NA1_4260908082",12,27,17248,2.2,15524,3,1767,10,1
11406,you know nothin9,"NA1_4260843683",4,6,6689,0.8,7677,3,2136,10,1
11407,you know nothin9,"NA1_4260609128",-24,-57,-9927,-1.6,-10329,-2,2004,10,0
11408,you know nothin9,"NA1_4260517114",-30,-33,-15213,-2.6,-22048,-2,1580,10,0
11409,you know nothin9,"NA1_4260479343",4,24,7138,1,7390,-3,2046,10,1
11410,you know nothin9,"NA1_4259946846",-3,1,-2910,-0.6,-1957,1,668,10,0
11411,you know nothin9,"NA1_4259944284",-15,9,-12214,-1,-18282,-3,1320,10,0
11412,you know nothin9,"NA1_4259920031",-20,-8,-17460,-1.6,-22924,-3,1332,10,0
11413,you know nothin9,"NA1_4259867757",16,15,9080,1.4,3720,2,917,10,1
11414,you know nothin9,"NA1_4259827082",1,-1,4416,0,12358,-2,1898,10,1
11415,Lv 100 Gardevoir,"NA1_4181856129",10,32,5475,2,18332,0,1654,10,1
11416,Lv 100 Gardevoir,"NA1_4178623440",-12,-11,-8309,-1.2,-3980,0,1013,10,0
11417,Lv 100 Gardevoir,"NA1_4178569230",0,9,7023,1.4,29737,1,1952,10,1
11418,Lv 100 Gardevoir,"NA1_4177146226",7,22,9596,1.6,12314,3,1892,10,1
11419,Lv 100 Gardevoir,"NA1_4177133920",6,-11,-2136,-0.4,5822,1,2110,10,0
11420,Lv 100 Gardevoir,"NA1_4175385521",10,6,9816,1.6,5035,3,1217,10,1
11421,Lv 100 Gardevoir,"NA1_4175293089",-18,-23,-8128,-1.8,-5624,0,937,10,0
11422,Lv 100 Gardevoir,"NA1_4174398616",12,9,8185,0,22718,2,1463,10,1
11423,Lv 100 Gardevoir,"NA1_4174394682",11,13,7898,1.4,3837,1,645,10,1
11424,Lv 100 Gardevoir,"NA1_4174077252",-11,-21,-10916,-1.2,-16606,-1,2100,10,0
11425,Lv 100 Gardevoir,"NA1_4174039459",-9,-7,-10639,-1,-12609,1,1779,10,0
11426,Lv 100 Gardevoir,"NA1_4173986092",-17,-27,-10808,-1.4,-10787,0,1216,10,0
11427,Lv 100 Gardevoir,"NA1_4172676004",-5,23,3515,1.2,9113,-2,1678,10,1
11428,Lv 100 Gardevoir,"NA1_4172518714",-21,-20,-10707,-1.6,-16515,-4,1587,10,0
11429,Lv 100 Gardevoir,"NA1_4172530317",21,22,14029,1,17172,4,1470,10,1
11430,Lv 100 Gardevoir,"NA1_4171621559",-9,4,-8899,-1,-8976,-3,1891,10,0
11431,Lv 100 Gardevoir,"NA1_4103367551",-11,-21,-8444,-1,-15741,-1,1402,10,0
11432,Lv 100 Gardevoir,"NA1_4103203473",18,28,12830,1.6,25368,-1,1126,10,1
11433,Lv 100 Gardevoir,"NA1_4103190879",-3,-20,-553,0,3659,3,2818,10,0
11434,Lv 100 Gardevoir,"NA1_4103028308",6,37,476,0,-1994,-1,2610,10,0
11435,Lv 100 Gardevoir,"NA1_4103024048",6,12,10559,1.4,10075,1,1912,10,1
11436,Lv 100 Gardevoir,"NA1_4103017278",-13,-10,-14146,-1.6,-18316,-4,1766,10,0
11437,Lv 100 Gardevoir,"NA1_4101928181",-36,-58,-16446,-2.2,-17109,-3,1499,10,0
11438,Lv 100 Gardevoir,"NA1_4101905497",25,23,11606,1.6,10181,2,1712,10,1
11439,Lv 100 Gardevoir,"NA1_4101902594",-11,-33,-9748,-1.6,-7823,1,1574,10,0
11440,Lv 100 Gardevoir,"NA1_4101888520",23,20,10624,1.6,11077,3,1413,10,1
11441,Lv 100 Gardevoir,"NA1_4101886020",-3,-1,-9362,-0.8,-11902,-4,1862,10,0
11442,Lv 100 Gardevoir,"NA1_4101854303",-13,-55,-10629,-1.6,-9231,0,2021,10,0
11443,Lv 100 Gardevoir,"NA1_4101862560",15,7,11080,1.4,9923,3,1164,10,1
11444,Lv 100 Gardevoir,"NA1_4101832025",-18,-28,-14015,-1.6,-12339,-3,1384,10,0
11445,Lv 100 Gardevoir,"NA1_4101830147",6,1,6253,1.2,14232,-3,1810,10,1
11446,Lv 100 Gardevoir,"NA1_4101778215",35,24,15759,1.6,21760,0,1557,10,1
11447,Lv 100 Gardevoir,"NA1_4101772554",14,57,6550,1.6,-7891,3,2276,10,1
11448,Lv 100 Gardevoir,"NA1_4101689100",-12,-11,-11259,-1,-20509,-2,1281,10,0
11449,Lv 100 Gardevoir,"NA1_4101625659",-10,-29,-9361,-0.6,-16222,-3,2122,10,0
11450,Lv 100 Gardevoir,"NA1_4101519033",-12,-11,-12795,-1.6,-17660,-1,1557,10,0
11451,Lv 100 Gardevoir,"NA1_4100648767",19,34,14067,2,14231,0,1766,10,1
11452,Lv 100 Gardevoir,"NA1_4100695357",35,45,14394,1,19660,1,1419,10,1
11453,Lv 100 Gardevoir,"NA1_4100681952",-6,10,-4209,0.4,-15666,0,2273,10,0
11454,Lv 100 Gardevoir,"NA1_4100536081",-12,-27,-10257,-1.4,-10512,-1,1500,10,0
11455,Lv 100 Gardevoir,"NA1_4100560930",-16,-24,-12437,-1.8,-9221,-3,1358,10,0
11456,Lv 100 Gardevoir,"NA1_4100254628",8,-4,-468,-0.2,-5403,-1,2530,10,0
11457,Lv 100 Gardevoir,"NA1_4100241284",5,5,4622,0.8,2738,1,821,10,1
11458,Lv 100 Gardevoir,"NA1_4099042217",-7,-16,7615,-0.2,15739,2,2208,10,1
11459,Lv 100 Gardevoir,"NA1_4098984289",-3,8,-5605,-1,-3674,1,1977,10,0
11460,Lv 100 Gardevoir,"NA1_4098956612",18,9,8908,1,28455,4,1825,10,1
11461,Lv 100 Gardevoir,"NA1_4098890129",13,19,10750,1.8,11921,4,1391,10,1
11462,Lv 100 Gardevoir,"NA1_4098286921",19,8,14846,1.6,23115,2,912,10,1
11463,Lv 100 Gardevoir,"NA1_4098295122",-11,-12,-12228,-1.2,-26122,0,1269,10,0
11464,Lv 100 Gardevoir,"NA1_4098274673",-9,-9,-9823,-1.6,-11859,-1,961,10,0
11465,PoonyTTV,"NA1_4242813154",8,4,7773,1,13524,3,1233,10,1
11466,PoonyTTV,"NA1_4210149968",-15,-24,-12830,-1.6,-15211,-2,926,10,0
11467,PoonyTTV,"NA1_4210063538",4,14,-4624,-0.6,-14692,0,1865,10,0
11468,PoonyTTV,"NA1_4210028865",26,29,16032,1.8,18989,3,1435,10,1
11469,PoonyTTV,"NA1_4210015257",20,30,8147,1.2,7592,3,1283,10,1
11470,PoonyTTV,"NA1_4209989668",-26,-37,-13023,-2.4,-15403,0,1740,10,0
11471,PoonyTTV,"NA1_4209612446",-5,-16,-5079,-0.6,-12066,0,2633,10,0
11472,PoonyTTV,"NA1_4209464412",-8,-12,-11802,-0.8,-22380,0,1588,10,0
11473,PoonyTTV,"NA1_4209436468",19,33,9480,1.8,8356,5,1788,10,1
11474,PoonyTTV,"NA1_4209359514",16,22,17620,1.8,26419,1,1701,10,1
11475,PoonyTTV,"NA1_4208202019",-19,-28,-6763,-1.4,-7280,-2,1871,10,0
11476,PoonyTTV,"NA1_4207973871",9,11,9260,1,20485,4,1926,10,1
11477,PoonyTTV,"NA1_4207894853",-11,-13,-10910,-1.2,-12303,-2,1850,10,0
11478,PoonyTTV,"NA1_4207847383",16,11,9302,1.6,10076,3,1472,10,1
11479,PoonyTTV,"NA1_4207795851",-3,4,-1393,-0.4,-16139,-1,2438,10,0
11480,PoonyTTV,"NA1_4206772002",6,20,3658,0,660,2,2206,10,1
11481,PoonyTTV,"NA1_4206691264",-15,-23,-3745,-0.4,10598,-3,2208,10,0
11482,PoonyTTV,"NA1_4206547005",14,-1,-1385,0.2,-12271,-2,2481,10,0
11483,PoonyTTV,"NA1_4206537076",-8,-40,-6268,-1.2,-7371,0,1598,10,0
11484,PoonyTTV,"NA1_4206434194",-30,-14,-12452,-1.8,-8149,-3,1381,10,0
11485,PoonyTTV,"NA1_4206364232",7,16,8375,0.6,2873,3,2492,10,1
11486,PoonyTTV,"NA1_4202214440",22,9,7339,0.4,11809,3,1923,10,1
11487,PoonyTTV,"NA1_4199362188",-1,-19,-2453,-1.6,1503,1,1929,10,0
11488,PoonyTTV,"NA1_4198934348",18,24,17538,1,28401,4,1371,10,1
11489,PoonyTTV,"NA1_4198825673",10,12,11108,1.6,2751,3,2046,10,1
11490,PoonyTTV,"NA1_4198777286",5,-1,6365,1.2,8723,0,1648,10,1
11491,PoonyTTV,"NA1_4197528347",21,37,8492,2.2,9000,3,1474,10,1
11492,PoonyTTV,"NA1_4196793530",2,-11,6482,0.8,10727,4,1751,10,1
11493,PoonyTTV,"NA1_4196628311",16,9,12279,1.8,13073,3,1458,10,1
11494,PoonyTTV,"NA1_4196523749",17,17,10360,0.6,19899,3,1347,10,1
11495,PoonyTTV,"NA1_4195504388",14,6,9275,1,15114,1,1386,10,1
11496,PoonyTTV,"NA1_4195363064",17,32,8263,1.2,15058,3,1808,10,1
11497,PoonyTTV,"NA1_4195337287",9,13,9330,0.6,19836,3,1837,10,1
11498,PoonyTTV,"NA1_4194857455",6,-16,6762,0.4,1497,4,2326,10,1
11499,PoonyTTV,"NA1_4194816344",-8,-22,-5751,-0.4,-14829,-2,2335,10,0
11500,PoonyTTV,"NA1_4194745573",21,23,13963,1.2,14804,5,2023,10,1
11501,PoonyTTV,"NA1_4192530857",17,36,10017,1.4,7608,0,1866,10,1
11502,PoonyTTV,"NA1_4190932391",4,11,-9838,-0.6,-9001,0,2244,10,0
11503,PoonyTTV,"NA1_4190373547",-22,-15,-11655,-0.6,-10413,0,2419,10,0
11504,PoonyTTV,"NA1_4188910781",14,0,13448,1.6,27314,3,1235,10,1
11505,PoonyTTV,"NA1_4188674705",16,32,13672,1.6,22320,0,1874,10,1
11506,PoonyTTV,"NA1_4188597648",13,-2,11519,1,19416,0,1830,10,1
11507,PoonyTTV,"NA1_4187244758",-12,-16,-7644,-0.4,-17255,-2,2748,10,0
11508,PoonyTTV,"NA1_4186158177",-21,-14,-11868,-1.6,-10333,-1,1293,10,0
11509,PoonyTTV,"NA1_4184488007",-16,-32,-8132,-0.2,-25086,-4,1708,10,0
11510,PoonyTTV,"NA1_4184418120",-19,-36,-11400,-1.4,-10374,-2,1880,10,0
11511,PoonyTTV,"NA1_4184027617",29,47,13735,1.6,18310,3,2115,10,1
11512,PoonyTTV,"NA1_4184033936",-11,-15,-5066,-1.8,-5232,-4,1883,10,0
11513,PoonyTTV,"NA1_4181175213",13,25,10209,1.2,4756,0,1770,10,1
11514,PoonyTTV,"NA1_4181076018",3,-4,2868,-0.2,11487,1,2780,10,0
11515,IlIlIlIIlIIIlII,"NA1_4260769135",-9,-5,-10292,-1.4,-15015,0,1705,10,0
11516,IlIlIlIIlIIIlII,"NA1_4256020250",-10,-25,-5036,-1.2,1983,0,2387,10,0
11517,IlIlIlIIlIIIlII,"NA1_4255979826",-9,-16,-5893,-1,-10726,3,2161,10,0
11518,IlIlIlIIlIIIlII,"NA1_4255370057",-18,-31,-15874,-1.4,-24577,-3,1515,10,0
11519,IlIlIlIIlIIIlII,"NA1_4255279408",17,37,13499,2,12882,1,1482,10,1
11520,IlIlIlIIlIIIlII,"NA1_4255239256",-14,-15,-10896,-1.2,-12084,-2,1232,10,0
11521,IlIlIlIIlIIIlII,"NA1_4248520312",-5,-4,-1687,0,-6206,-1,1933,10,0
11522,IlIlIlIIlIIIlII,"NA1_4248477466",-12,-10,-13078,-1.6,-19483,-4,1596,10,0
11523,IlIlIlIIlIIIlII,"NA1_4248408980",-10,-12,-9169,-0.8,-12730,0,1686,10,0
11524,IlIlIlIIlIIIlII,"NA1_4242921520",6,35,4180,0.4,1246,2,1950,10,1
11525,IlIlIlIIlIIIlII,"NA1_4242889959",4,-3,8119,0.6,24571,2,1599,10,1
11526,IlIlIlIIlIIIlII,"NA1_4242027736",22,20,14191,1.2,15458,-1,1446,10,1
11527,IlIlIlIIlIIIlII,"NA1_4242035730",-21,-35,-14058,-1.2,-17284,-3,1423,10,0
11528,IlIlIlIIlIIIlII,"NA1_4241850233",8,17,9196,1,10840,-2,1655,10,1
11529,IlIlIlIIlIIIlII,"NA1_4241786680",23,26,12279,2,11047,3,1234,10,1
11530,IlIlIlIIlIIIlII,"NA1_4241149503",-29,-30,-10325,-1.6,-14209,-1,1731,10,0
11531,IlIlIlIIlIIIlII,"NA1_4234549435",-24,-18,-13849,-1.6,-7973,-2,917,10,0
11532,IlIlIlIIlIIIlII,"NA1_4234427973",14,11,11481,1,21917,2,1717,10,1
11533,IlIlIlIIlIIIlII,"NA1_4234433167",5,-10,5380,1.2,13758,5,2016,10,1
11534,IlIlIlIIlIIIlII,"NA1_4233507512",-17,-28,-8037,-1.4,556,-1,2077,10,0
11535,IlIlIlIIlIIIlII,"NA1_4233543133",-1,6,1745,0,-10318,-2,1720,10,1
11536,IlIlIlIIlIIIlII,"NA1_4233511005",-7,-6,-5414,-1.2,-17258,-3,1831,10,0
11537,IlIlIlIIlIIIlII,"NA1_4232681631",14,13,10076,1.6,3563,0,923,10,1
11538,IlIlIlIIlIIIlII,"NA1_4232606760",-19,-30,-6821,-0.4,-13678,0,1767,10,0
11539,IlIlIlIIlIIIlII,"NA1_4232589680",3,10,6186,0.6,18682,2,1802,10,1
11540,IlIlIlIIlIIIlII,"NA1_4232573521",1,-9,1889,-0.4,4002,2,2324,10,1
11541,IlIlIlIIlIIIlII,"NA1_4232529045",17,11,12358,1.4,10550,1,1373,10,1
11542,IlIlIlIIlIIIlII,"NA1_4232514184",-21,-32,-12376,-2,-11945,-4,1688,10,0
11543,IlIlIlIIlIIIlII,"NA1_4232480983",12,23,9477,1.6,18501,-3,1505,10,1
11544,IlIlIlIIlIIIlII,"NA1_4232272915",9,13,9334,1,16252,1,2050,10,1
11545,IlIlIlIIlIIIlII,"NA1_4231260210",13,32,7487,1.2,1392,1,1885,10,1
11546,IlIlIlIIlIIIlII,"NA1_4231207216",14,39,6641,1,8082,2,1695,10,1
11547,IlIlIlIIlIIIlII,"NA1_4231253583",12,5,7970,1.2,3973,0,1171,10,1
11548,IlIlIlIIlIIIlII,"NA1_4231212208",4,4,5244,1.2,11721,4,1926,10,1
11549,IlIlIlIIlIIIlII,"NA1_4231188445",5,26,8757,1.2,11829,-1,2129,10,1
11550,IlIlIlIIlIIIlII,"NA1_4230399293",3,-1,5733,0.4,2995,5,2160,10,1
11551,IlIlIlIIlIIIlII,"NA1_4229642713",-19,-8,-10667,-1.6,-17077,-4,1616,10,0
11552,IlIlIlIIlIIIlII,"NA1_4229545292",22,33,14038,2,12759,2,1694,10,1
11553,IlIlIlIIlIIIlII,"NA1_4229162665",25,32,10692,2,12152,4,1730,10,1
11554,IlIlIlIIlIIIlII,"NA1_4229069311",-15,6,-13472,-1.2,-13736,-2,1916,10,0
11555,IlIlIlIIlIIIlII,"NA1_4228914475",3,6,7892,1.4,16583,3,1394,10,1
11556,IlIlIlIIlIIIlII,"NA1_4228911965",-1,-7,1142,-0.4,17138,-2,2291,10,1
11557,IlIlIlIIlIIIlII,"NA1_4228910763",12,12,9668,0.8,13584,2,938,10,1
11558,IlIlIlIIlIIIlII,"NA1_4228848793",-2,-24,-2906,-0.8,-11505,-2,1899,10,0
11559,IlIlIlIIlIIIlII,"NA1_4228847030",-23,-17,-21587,-2.6,-22545,-3,1376,10,0
11560,IlIlIlIIlIIIlII,"NA1_4226799560",16,25,12742,2.2,13914,2,1633,10,1
11561,IlIlIlIIlIIIlII,"NA1_4226786333",-7,-5,-4198,-1.2,-5980,1,1340,10,0
11562,IlIlIlIIlIIIlII,"NA1_4226762411",-20,-26,-12457,-1.6,-11714,-3,1759,10,0
11563,IlIlIlIIlIIIlII,"NA1_4226707428",-2,32,4743,0.6,-5581,-3,2274,10,1
11564,IlIlIlIIlIIIlII,"NA1_4226671007",1,-20,3554,0,16568,1,2007,10,1
11565,adonisHvG,"NA1_4258301329",1,22,2427,0,12176,5,2301,10,1
11566,adonisHvG,"NA1_4251864649",-19,-16,-12648,-1,-13929,-3,1321,10,0
11567,adonisHvG,"NA1_4251739471",-15,-17,-12790,-1.6,-14966,-2,1738,10,0
11568,adonisHvG,"NA1_4251753331",-24,-29,-10350,-1.8,-17709,1,1461,10,0
11569,adonisHvG,"NA1_4251299586",-2,-7,-3911,-0.2,-13248,-3,1909,10,0
11570,adonisHvG,"NA1_4244196660",-21,-28,-11444,-2.4,-11171,0,1495,10,0
11571,adonisHvG,"NA1_4243165050",-18,-23,-13533,-1.8,-13346,-2,1217,10,0
